"Date Time, GMT-07:00";"Temp, °F";"Temp, °F";"Coupler Detached";"Coupler Attached";"Host Connected";"End Of File"
05-10-10 20:00:00;34,272;32,043;;;;
05-10-10 21:00:00;33,780;32,043;;;;
05-10-10 22:00:00;33,534;32,043;;;;
05-10-10 23:00:00;33,584;32,043;;;;
06-10-10 00:00:00;33,138;32,043;;;;
06-10-10 01:00:00;32,790;32,043;;;;
06-10-10 02:00:00;32,841;32,043;;;;
06-10-10 03:00:00;33,732;32,043;;;;
06-10-10 04:00:00;34,516;32,043;;;;
06-10-10 05:00:00;33,681;32,043;;;;
06-10-10 06:00:00;33,485;32,043;;;;
06-10-10 07:00:00;33,584;32,043;;;;
06-10-10 08:00:00;32,990;32,043;;;;
06-10-10 09:00:00;33,485;31,993;;;;
06-10-10 10:00:00;31,942;31,993;;;;
06-10-10 11:00:00;32,891;32,043;;;;
06-10-10 12:00:00;33,780;32,043;;;;
06-10-10 13:00:00;34,075;32,043;;;;
06-10-10 14:00:00;34,713;32,043;;;;
06-10-10 15:00:00;35,346;32,043;;;;
06-10-10 16:00:00;36,842;32,043;;;;
06-10-10 17:00:00;37,560;32,043;;;;
06-10-10 18:00:00;35,249;32,043;;;;
06-10-10 19:00:00;33,831;32,043;;;;
06-10-10 20:00:00;33,188;32,043;;;;
06-10-10 21:00:00;33,039;32,043;;;;
06-10-10 22:00:00;31,993;32,043;;;;
06-10-10 23:00:00;31,791;32,043;;;;
07-10-10 00:00:00;31,942;31,942;;;;
07-10-10 01:00:00;31,087;31,642;;;;
07-10-10 02:00:00;31,138;31,390;;;;
07-10-10 03:00:00;31,188;31,037;;;;
07-10-10 04:00:00;30,783;30,884;;;;
07-10-10 05:00:00;29,097;30,632;;;;
07-10-10 06:00:00;29,917;30,479;;;;
07-10-10 07:00:00;28,373;30,123;;;;
07-10-10 08:00:00;28,008;29,097;;;;
07-10-10 09:00:00;28,008;28,942;;;;
07-10-10 10:00:00;28,994;28,735;;;;
07-10-10 11:00:00;28,425;28,269;;;;
07-10-10 12:00:00;28,373;28,216;;;;
07-10-10 13:00:00;32,592;29,714;;;;
07-10-10 14:00:00;31,591;31,289;;;;
07-10-10 15:00:00;34,615;31,491;;;;
07-10-10 16:00:00;35,346;31,692;;;;
07-10-10 17:00:00;35,055;31,791;;;;
07-10-10 18:00:00;33,435;31,892;;;;
07-10-10 19:00:00;33,138;31,892;;;;
07-10-10 20:00:00;32,043;31,892;;;;
07-10-10 21:00:00;32,142;31,892;;;;
07-10-10 22:00:00;32,641;31,892;;;;
07-10-10 23:00:00;30,682;31,842;;;;
08-10-10 00:00:00;29,917;31,842;;;;
08-10-10 01:00:00;29,354;31,791;;;;
08-10-10 02:00:00;28,528;31,791;;;;
08-10-10 03:00:00;29,046;31,791;;;;
08-10-10 04:00:00;29,817;31,791;;;;
08-10-10 05:00:00;29,917;31,791;;;;
08-10-10 06:00:00;29,970;31,791;;;;
08-10-10 07:00:00;29,917;31,791;;;;
08-10-10 08:00:00;30,376;31,791;;;;
08-10-10 09:00:00;30,884;31,791;;;;
08-10-10 10:00:00;30,783;31,791;;;;
08-10-10 11:00:00;31,087;31,791;;;;
08-10-10 12:00:00;32,342;31,842;;;;
08-10-10 13:00:00;33,485;31,842;;;;
08-10-10 14:00:00;35,685;31,892;;;;
08-10-10 15:00:00;35,298;31,892;;;;
08-10-10 16:00:00;36,120;31,892;;;;
08-10-10 17:00:00;35,638;31,942;;;;
08-10-10 18:00:00;33,633;31,942;;;;
08-10-10 19:00:00;32,193;31,942;;;;
08-10-10 20:00:00;31,993;31,892;;;;
08-10-10 21:00:00;31,491;31,791;;;;
08-10-10 22:00:00;31,993;31,692;;;;
08-10-10 23:00:00;32,841;31,692;;;;
09-10-10 00:00:00;32,790;31,692;;;;
09-10-10 01:00:00;31,440;31,642;;;;
09-10-10 02:00:00;29,764;31,642;;;;
09-10-10 03:00:00;28,476;31,642;;;;
09-10-10 04:00:00;28,008;31,692;;;;
09-10-10 05:00:00;28,060;31,692;;;;
09-10-10 06:00:00;28,425;31,692;;;;
09-10-10 07:00:00;28,735;31,743;;;;
09-10-10 08:00:00;29,046;31,743;;;;
09-10-10 09:00:00;29,251;31,743;;;;
09-10-10 10:00:00;30,936;31,791;;;;
09-10-10 11:00:00;31,842;31,791;;;;
09-10-10 12:00:00;32,193;31,791;;;;
09-10-10 13:00:00;33,633;31,842;;;;
09-10-10 14:00:00;35,395;31,892;;;;
09-10-10 15:00:00;35,782;31,892;;;;
09-10-10 16:00:00;37,274;31,892;;;;
09-10-10 17:00:00;37,081;31,892;;;;
09-10-10 18:00:00;37,369;31,942;;;;
09-10-10 19:00:00;36,795;31,942;;;;
09-10-10 20:00:00;36,266;31,942;;;;
09-10-10 21:00:00;36,459;31,942;;;;
09-10-10 22:00:00;35,733;31,942;;;;
09-10-10 23:00:00;36,025;31,942;;;;
10-10-10 00:00:00;36,603;31,993;;;;
10-10-10 01:00:00;36,459;31,993;;;;
10-10-10 02:00:00;34,468;31,993;;;;
10-10-10 03:00:00;34,468;31,993;;;;
10-10-10 04:00:00;33,928;31,993;;;;
10-10-10 05:00:00;34,371;31,993;;;;
10-10-10 06:00:00;34,713;31,993;;;;
10-10-10 07:00:00;33,138;31,993;;;;
10-10-10 08:00:00;33,287;31,993;;;;
10-10-10 09:00:00;33,386;31,993;;;;
10-10-10 10:00:00;34,223;31,993;;;;
10-10-10 11:00:00;33,978;31,993;;;;
10-10-10 12:00:00;33,978;31,993;;;;
10-10-10 13:00:00;33,534;31,993;;;;
10-10-10 14:00:00;34,272;31,993;;;;
10-10-10 15:00:00;34,713;31,993;;;;
10-10-10 16:00:00;34,957;31,993;;;;
10-10-10 17:00:00;35,006;31,993;;;;
10-10-10 18:00:00;34,371;32,043;;;;
10-10-10 19:00:00;34,027;32,043;;;;
10-10-10 20:00:00;33,978;32,043;;;;
10-10-10 21:00:00;33,879;32,043;;;;
10-10-10 22:00:00;33,732;32,043;;;;
10-10-10 23:00:00;34,027;32,043;;;;
11-10-10 00:00:00;33,485;32,043;;;;
11-10-10 01:00:00;32,592;32,043;;;;
11-10-10 02:00:00;32,142;32,043;;;;
11-10-10 03:00:00;31,842;32,043;;;;
11-10-10 04:00:00;31,188;32,043;;;;
11-10-10 05:00:00;31,239;32,043;;;;
11-10-10 06:00:00;30,834;32,043;;;;
11-10-10 07:00:00;30,479;32,043;;;;
11-10-10 08:00:00;30,580;32,043;;;;
11-10-10 09:00:00;30,783;32,043;;;;
11-10-10 10:00:00;30,987;32,043;;;;
11-10-10 11:00:00;31,491;32,043;;;;
11-10-10 12:00:00;31,591;32,043;;;;
11-10-10 13:00:00;32,990;32,043;;;;
11-10-10 14:00:00;33,978;32,043;;;;
11-10-10 15:00:00;35,589;32,043;;;;
11-10-10 16:00:00;36,169;32,043;;;;
11-10-10 17:00:00;32,641;32,043;;;;
11-10-10 18:00:00;31,993;32,043;;;;
11-10-10 19:00:00;30,733;32,043;;;;
11-10-10 20:00:00;30,987;32,043;;;;
11-10-10 21:00:00;31,138;32,043;;;;
11-10-10 22:00:00;30,580;32,043;;;;
11-10-10 23:00:00;30,376;32,043;;;;
12-10-10 00:00:00;30,682;32,043;;;;
12-10-10 01:00:00;30,682;32,043;;;;
12-10-10 02:00:00;29,304;32,043;;;;
12-10-10 03:00:00;28,787;31,993;;;;
12-10-10 04:00:00;28,787;31,993;;;;
12-10-10 05:00:00;29,251;31,993;;;;
12-10-10 06:00:00;28,994;31,993;;;;
12-10-10 07:00:00;29,970;31,993;;;;
12-10-10 08:00:00;30,072;31,942;;;;
12-10-10 09:00:00;30,429;31,892;;;;
12-10-10 10:00:00;29,149;31,892;;;;
12-10-10 11:00:00;28,994;31,892;;;;
12-10-10 12:00:00;29,149;31,892;;;;
12-10-10 13:00:00;29,559;31,892;;;;
12-10-10 14:00:00;30,479;31,892;;;;
12-10-10 15:00:00;33,386;31,942;;;;
12-10-10 16:00:00;34,565;31,942;;;;
12-10-10 17:00:00;31,791;31,942;;;;
12-10-10 18:00:00;33,879;31,942;;;;
12-10-10 19:00:00;34,761;31,993;;;;
12-10-10 20:00:00;34,174;31,993;;;;
12-10-10 21:00:00;33,534;31,993;;;;
12-10-10 22:00:00;33,485;31,993;;;;
12-10-10 23:00:00;32,891;31,993;;;;
13-10-10 00:00:00;32,790;31,993;;;;
13-10-10 01:00:00;32,092;31,993;;;;
13-10-10 02:00:00;32,293;31,993;;;;
13-10-10 03:00:00;31,791;31,993;;;;
13-10-10 04:00:00;31,892;31,993;;;;
13-10-10 05:00:00;32,790;31,993;;;;
13-10-10 06:00:00;32,293;31,993;;;;
13-10-10 07:00:00;31,993;31,993;;;;
13-10-10 08:00:00;31,037;31,993;;;;
13-10-10 09:00:00;31,239;31,993;;;;
13-10-10 10:00:00;31,390;31,993;;;;
13-10-10 11:00:00;31,842;31,993;;;;
13-10-10 12:00:00;32,592;32,043;;;;
13-10-10 13:00:00;33,633;31,993;;;;
13-10-10 14:00:00;33,534;32,043;;;;
13-10-10 15:00:00;34,810;32,043;;;;
13-10-10 16:00:00;32,790;32,043;;;;
13-10-10 17:00:00;32,742;32,043;;;;
13-10-10 18:00:00;31,791;32,043;;;;
13-10-10 19:00:00;31,087;32,043;;;;
13-10-10 20:00:00;31,390;32,043;;;;
13-10-10 21:00:00;30,884;32,043;;;;
13-10-10 22:00:00;31,087;32,043;;;;
13-10-10 23:00:00;29,097;32,043;;;;
14-10-10 00:00:00;27,903;32,043;;;;
14-10-10 01:00:00;27,799;32,043;;;;
14-10-10 02:00:00;27,381;31,993;;;;
