"Plot Title: 9724974"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 9724974, SEN S/N: 9724974)","Temp, °F (LGR S/N: 9724974, SEN S/N: 9724974)","Coupler Detached (LGR S/N: 9724974)","Coupler Attached (LGR S/N: 9724974)","Host Connected (LGR S/N: 9724974)","End Of File (LGR S/N: 9724974)"
8800,08/19/11 10:00:00  PM,46.211,45.444,,,,
8801,08/19/11 11:00:00  PM,47.064,45.036,,,,
8802,08/20/11 12:00:00  AM,48.049,44.809,,,,
8803,08/20/11 01:00:00  AM,48.272,44.764,,,,
8804,08/20/11 02:00:00  AM,49.161,45.354,,,,
8805,08/20/11 03:00:00  AM,49.825,45.986,,,,
8806,08/20/11 04:00:00  AM,49.914,46.166,,,,
8807,08/20/11 05:00:00  AM,49.073,46.166,,,,
8808,08/20/11 06:00:00  AM,49.116,46.391,,,,
8809,08/20/11 07:00:00  AM,49.428,46.661,,,,
8810,08/20/11 08:00:00  AM,49.604,47.914,,,,
8811,08/20/11 09:00:00  AM,49.825,49.561,,,,
8812,08/20/11 10:00:00  AM,50.356,52.291,,,,
8813,08/20/11 11:00:00  AM,50.180,52.423,,,,
8814,08/20/11 12:00:00  PM,49.782,52.203,,,,
8815,08/20/11 01:00:00  PM,51.237,53.776,,,,
8816,08/20/11 02:00:00  PM,55.125,58.325,,,,
8817,08/20/11 03:00:00  PM,54.343,59.486,,,,
8818,08/20/11 04:00:00  PM,56.383,60.690,,,,
8819,08/20/11 05:00:00  PM,52.817,58.626,,,,
8820,08/20/11 06:00:00  PM,51.325,54.909,,,,
8821,08/20/11 07:00:00  PM,49.914,53.166,,,,
8822,08/20/11 08:00:00  PM,48.450,50.533,,,,
8823,08/20/11 09:00:00  PM,48.049,48.895,,,,
8824,08/20/11 10:00:00  PM,47.512,48.137,,,,
8825,08/20/11 11:00:00  PM,46.796,47.691,,,,
8826,08/21/11 12:00:00  AM,46.256,46.616,,,,
8827,08/21/11 01:00:00  AM,45.444,45.624,,,,
8828,08/21/11 02:00:00  AM,46.031,44.991,,,,
8829,08/21/11 03:00:00  AM,45.896,44.719,,,,
8830,08/21/11 04:00:00  AM,45.761,44.627,,,,
8831,08/21/11 05:00:00  AM,45.127,44.445,,,,
8832,08/21/11 06:00:00  AM,44.355,43.853,,,,
8833,08/21/11 07:00:00  AM,45.262,43.808,,,,
8834,08/21/11 08:00:00  AM,45.354,43.990,,,,
8835,08/21/11 09:00:00  AM,46.526,45.354,,,,
8836,08/21/11 10:00:00  AM,47.691,47.467,,,,
8837,08/21/11 11:00:00  AM,48.583,50.002,,,,
8838,08/21/11 12:00:00  PM,47.154,51.589,,,,
8839,08/21/11 01:00:00  PM,47.602,52.817,,,,
8840,08/21/11 02:00:00  PM,50.886,55.299,,,,
8841,08/21/11 03:00:00  PM,48.272,57.376,,,,
8842,08/21/11 04:00:00  PM,46.706,55.299,,,,
8843,08/21/11 05:00:00  PM,46.974,53.384,,,,
8844,08/21/11 06:00:00  PM,46.526,51.678,,,,
8845,08/21/11 07:00:00  PM,46.211,50.002,,,,
8846,08/21/11 08:00:00  PM,44.764,47.959,,,,
8847,08/21/11 09:00:00  PM,44.310,45.761,,,,
8848,08/21/11 10:00:00  PM,43.808,44.127,,,,
8849,08/21/11 11:00:00  PM,43.716,43.351,,,,
8850,08/22/11 12:00:00  AM,43.075,42.892,,,,
8851,08/22/11 01:00:00  AM,42.984,42.525,,,,
8852,08/22/11 02:00:00  AM,42.663,42.156,,,,
8853,08/22/11 03:00:00  AM,41.787,41.693,,,,
8854,08/22/11 04:00:00  AM,41.601,41.137,,,,
8855,08/22/11 05:00:00  AM,41.508,40.579,,,,
8856,08/22/11 06:00:00  AM,42.341,40.111,,,,
8857,08/22/11 07:00:00  AM,42.247,40.251,,,,
8858,08/22/11 08:00:00  AM,43.122,41.787,,,,
8859,08/22/11 09:00:00  AM,43.259,43.579,,,,
8860,08/22/11 10:00:00  AM,42.800,44.719,,,,
8861,08/22/11 11:00:00  AM,44.037,45.444,,,,
8862,08/22/11 12:00:00  PM,44.719,47.914,,,,
8863,08/22/11 01:00:00  PM,46.706,50.002,,,,
8864,08/22/11 02:00:00  PM,48.450,53.341,,,,
8865,08/22/11 03:00:00  PM,47.602,55.038,,,,
8866,08/22/11 04:00:00  PM,47.467,55.342,,,,
8867,08/22/11 05:00:00  PM,46.751,54.343,,,,
8868,08/22/11 06:00:00  PM,47.781,54.343,,,,
8869,08/22/11 07:00:00  PM,45.534,52.378,,,,
8870,08/22/11 08:00:00  PM,43.853,49.561,,,,
8871,08/22/11 09:00:00  PM,42.247,45.986,,,,
8872,08/22/11 10:00:00  PM,42.616,43.624,,,,
8873,08/22/11 11:00:00  PM,41.601,41.648,,,,
8874,08/23/11 12:00:00  AM,42.433,40.532,,,,
8875,08/23/11 01:00:00  AM,41.648,39.502,,,,
8876,08/23/11 02:00:00  AM,42.525,39.124,,,,
8877,08/23/11 03:00:00  AM,42.939,39.360,,,,
8878,08/23/11 04:00:00  AM,42.708,39.690,,,,
8879,08/23/11 05:00:00  AM,41.463,39.173,,,,
8880,08/23/11 06:00:00  AM,41.878,39.407,,,,
8881,08/23/11 07:00:00  AM,42.433,39.360,,,,
8882,08/23/11 08:00:00  AM,43.075,40.764,,,,
8883,08/23/11 09:00:00  AM,44.809,42.892,,,,
8884,08/23/11 10:00:00  AM,47.109,46.436,,,,
8885,08/23/11 11:00:00  AM,46.886,47.959,,,,
8886,08/23/11 12:00:00  PM,47.871,51.237,,,,
8887,08/23/11 01:00:00  PM,47.914,53.951,,,,
8888,08/23/11 02:00:00  PM,48.672,54.734,,,,
8889,08/23/11 03:00:00  PM,50.356,56.772,,,,
8890,08/23/11 04:00:00  PM,50.092,56.988,,,,
8891,08/23/11 05:00:00  PM,51.678,58.498,,,,
8892,08/23/11 06:00:00  PM,47.422,56.035,,,,
8893,08/23/11 07:00:00  PM,46.391,51.721,,,,
8894,08/23/11 08:00:00  PM,44.127,47.959,,,,
8895,08/23/11 09:00:00  PM,42.939,44.764,,,,
8896,08/23/11 10:00:00  PM,43.259,42.663,,,,
8897,08/23/11 11:00:00  PM,41.693,41.322,,,,
8898,08/24/11 12:00:00  AM,40.905,40.064,,,,
8899,08/24/11 01:00:00  AM,41.416,40.017,,,,
8900,08/24/11 02:00:00  AM,40.719,40.111,,,,
8901,08/24/11 03:00:00  AM,39.549,40.111,,,,
8902,08/24/11 04:00:00  AM,39.549,39.924,,,,
8903,08/24/11 05:00:00  AM,39.220,39.830,,,,
8904,08/24/11 06:00:00  AM,39.360,39.690,,,,
8905,08/24/11 07:00:00  AM,39.877,39.783,,,,
8906,08/24/11 08:00:00  AM,39.454,40.158,,,,
8907,08/24/11 09:00:00  AM,39.643,40.905,,,,
8908,08/24/11 10:00:00  AM,39.643,42.939,,,,
8909,08/24/11 11:00:00  AM,41.416,45.262,,,,
8910,08/24/11 12:00:00  PM,43.624,46.841,,,,
8911,08/24/11 01:00:00  PM,44.310,48.405,,,,
8912,08/24/11 02:00:00  PM,44.127,50.180,,,,
8913,08/24/11 03:00:00  PM,44.901,48.583,,,,
8914,08/24/11 04:00:00  PM,44.263,47.871,,,,
8915,08/24/11 05:00:00  PM,43.671,46.166,,,,
8916,08/24/11 06:00:00  PM,43.122,44.809,,,,
8917,08/24/11 07:00:00  PM,43.259,43.534,,,,
8918,08/24/11 08:00:00  PM,42.525,42.433,,,,
8919,08/24/11 09:00:00  PM,41.277,40.672,,,,
8920,08/24/11 10:00:00  PM,40.251,38.937,,,,
8921,08/24/11 11:00:00  PM,39.877,37.846,,,,
8922,08/25/11 12:00:00  AM,38.984,37.081,,,,
8923,08/25/11 01:00:00  AM,39.643,36.747,,,,
8924,08/25/11 02:00:00  AM,38.937,36.554,,,,
8925,08/25/11 03:00:00  AM,37.560,35.782,,,,
8926,08/25/11 04:00:00  AM,37.225,35.200,,,,
8927,08/25/11 05:00:00  AM,36.747,34.907,,,,
8928,08/25/11 06:00:00  AM,36.505,34.174,,,,
8929,08/25/11 07:00:00  AM,37.369,34.272,,,,
8930,08/25/11 08:00:00  AM,37.893,35.541,,,,
8931,08/25/11 09:00:00  AM,38.273,37.081,,,,
8932,08/25/11 10:00:00  AM,40.017,37.702,,,,
8933,08/25/11 11:00:00  AM,41.508,39.407,,,,
8934,08/25/11 12:00:00  PM,45.082,42.478,,,,
8935,08/25/11 01:00:00  PM,46.436,47.512,,,,
8936,08/25/11 02:00:00  PM,49.028,50.929,,,,
8937,08/25/11 03:00:00  PM,48.717,54.126,,,,
8938,08/25/11 04:00:00  PM,48.405,55.472,,,,
8939,08/25/11 05:00:00  PM,50.886,56.728,,,,
8940,08/25/11 06:00:00  PM,44.809,54.212,,,,
8941,08/25/11 07:00:00  PM,43.122,49.028,,,,
8942,08/25/11 08:00:00  PM,42.064,45.082,,,,
8943,08/25/11 09:00:00  PM,41.184,42.433,,,,
8944,08/25/11 10:00:00  PM,40.951,40.811,,,,
8945,08/25/11 11:00:00  PM,41.184,40.158,,,,
8946,08/26/11 12:00:00  AM,37.893,39.690,,,,
8947,08/26/11 01:00:00  AM,37.560,38.700,,,,
8948,08/26/11 02:00:00  AM,37.609,38.084,,,,
8949,08/26/11 03:00:00  AM,37.513,37.369,,,,
8950,08/26/11 04:00:00  AM,37.179,36.651,,,,
8951,08/26/11 05:00:00  AM,35.541,35.200,,,,
8952,08/26/11 06:00:00  AM,35.830,34.320,,,,
8953,08/26/11 07:00:00  AM,37.465,33.978,,,,
8954,08/26/11 08:00:00  AM,38.131,35.152,,,,
8955,08/26/11 09:00:00  AM,39.643,37.656,,,,
8956,08/26/11 10:00:00  AM,38.984,39.783,,,,
8957,08/26/11 11:00:00  AM,37.274,39.924,,,,
8958,08/26/11 12:00:00  PM,37.130,38.606,,,,
8959,08/26/11 01:00:00  PM,38.557,40.672,,,,
8960,08/26/11 02:00:00  PM,41.322,45.172,,,,
8961,08/26/11 03:00:00  PM,45.806,49.428,,,,
8962,08/26/11 04:00:00  PM,46.346,49.737,,,,
8963,08/26/11 05:00:00  PM,44.355,49.471,,,,
8964,08/26/11 06:00:00  PM,44.082,48.227,,,,
8965,08/26/11 07:00:00  PM,42.156,45.714,,,,
8966,08/26/11 08:00:00  PM,41.416,44.037,,,,
8967,08/26/11 09:00:00  PM,39.690,41.230,,,,
8968,08/26/11 10:00:00  PM,39.877,39.736,,,,
8969,08/26/11 11:00:00  PM,39.502,38.557,,,,
8970,08/27/11 12:00:00  AM,40.064,38.037,,,,
8971,08/27/11 01:00:00  AM,39.220,37.942,,,,
8972,08/27/11 02:00:00  AM,39.454,37.942,,,,
8973,08/27/11 03:00:00  AM,37.656,36.698,,,,
8974,08/27/11 04:00:00  AM,37.702,35.541,,,,
8975,08/27/11 05:00:00  AM,37.274,34.664,,,,
8976,08/27/11 06:00:00  AM,37.798,34.371,,,,
8977,08/27/11 07:00:00  AM,37.560,34.124,,,,
8978,08/27/11 08:00:00  AM,38.131,34.615,,,,
8979,08/27/11 09:00:00  AM,38.368,35.200,,,,
8980,08/27/11 10:00:00  AM,40.017,36.795,,,,
8981,08/27/11 11:00:00  AM,42.984,38.368,,,,
8982,08/27/11 12:00:00  PM,44.263,42.433,,,,
8983,08/27/11 01:00:00  PM,46.616,45.941,,,,
8984,08/27/11 02:00:00  PM,47.377,50.621,,,,
8985,08/27/11 03:00:00  PM,45.761,52.686,,,,
8986,08/27/11 04:00:00  PM,44.582,50.886,,,,
8987,08/27/11 05:00:00  PM,43.259,49.338,,,,
8988,08/27/11 06:00:00  PM,41.230,47.064,,,,
8989,08/27/11 07:00:00  PM,41.043,44.809,,,,
8990,08/27/11 08:00:00  PM,40.811,42.708,,,,
8991,08/27/11 09:00:00  PM,40.811,41.043,,,,
8992,08/27/11 10:00:00  PM,40.579,39.830,,,,
8993,08/27/11 11:00:00  PM,40.438,38.984,,,,
8994,08/28/11 12:00:00  AM,40.579,38.653,,,,
8995,08/28/11 01:00:00  AM,40.485,38.464,,,,
8996,08/28/11 02:00:00  AM,40.345,38.415,,,,
8997,08/28/11 03:00:00  AM,40.905,38.226,,,,
8998,08/28/11 04:00:00  AM,39.643,38.557,,,,
8999,08/28/11 05:00:00  AM,39.549,38.322,,,,
9000,08/28/11 06:00:00  AM,39.360,38.273,,,,
9001,08/28/11 07:00:00  AM,39.502,38.557,,,,
9002,08/28/11 08:00:00  AM,40.017,39.643,,,,
9003,08/28/11 09:00:00  AM,41.230,41.787,,,,
9004,08/28/11 10:00:00  AM,42.064,45.082,,,,
9005,08/28/11 11:00:00  AM,43.122,47.244,,,,
9006,08/28/11 12:00:00  PM,43.853,50.047,,,,
9007,08/28/11 01:00:00  PM,45.851,52.160,,,,
9008,08/28/11 02:00:00  PM,45.444,53.820,,,,
9009,08/28/11 03:00:00  PM,46.571,54.169,,,,
9010,08/28/11 04:00:00  PM,46.481,53.341,,,,
9011,08/28/11 05:00:00  PM,44.719,54.212,,,,
9012,08/28/11 06:00:00  PM,43.624,49.825,,,,
9013,08/28/11 07:00:00  PM,42.202,48.227,,,,
9014,08/28/11 08:00:00  PM,40.532,45.806,,,,
9015,08/28/11 09:00:00  PM,40.764,43.808,,,,
9016,08/28/11 10:00:00  PM,39.454,42.525,,,,
9017,08/28/11 11:00:00  PM,39.454,41.648,,,,
9018,08/29/11 12:00:00  AM,39.549,40.998,,,,
9019,08/29/11 01:00:00  AM,39.313,40.532,,,,
9020,08/29/11 02:00:00  AM,38.889,40.204,,,,
9021,08/29/11 03:00:00  AM,38.889,39.690,,,,
9022,08/29/11 04:00:00  AM,39.078,39.454,,,,
9023,08/29/11 05:00:00  AM,38.984,39.220,,,,
9024,08/29/11 06:00:00  AM,38.653,38.606,,,,
9025,08/29/11 07:00:00  AM,38.511,38.415,,,,
9026,08/29/11 08:00:00  AM,39.313,39.078,,,,
9027,08/29/11 09:00:00  AM,40.204,41.137,,,,
9028,08/29/11 10:00:00  AM,40.392,43.351,,,,
9029,08/29/11 11:00:00  AM,40.858,45.444,,,,
9030,08/29/11 12:00:00  PM,41.184,47.334,,,,
9031,08/29/11 01:00:00  PM,42.570,48.938,,,,
9032,08/29/11 02:00:00  PM,42.847,49.649,,,,
9033,08/29/11 03:00:00  PM,42.341,48.315,,,,
9034,08/29/11 04:00:00  PM,43.716,47.781,,,,
9035,08/29/11 05:00:00  PM,44.764,49.914,,,,
9036,08/29/11 06:00:00  PM,48.717,53.690,,,,
9037,08/29/11 07:00:00  PM,46.256,53.078,,,,
9038,08/29/11 08:00:00  PM,42.525,48.405,,,,
9039,08/29/11 09:00:00  PM,43.030,45.172,,,,
9040,08/29/11 10:00:00  PM,43.167,43.122,,,,
9041,08/29/11 11:00:00  PM,41.925,42.202,,,,
9042,08/30/11 12:00:00  AM,43.075,40.204,,,,
9043,08/30/11 01:00:00  AM,42.984,39.830,,,,
9044,08/30/11 02:00:00  AM,42.984,39.830,,,,
9045,08/30/11 03:00:00  AM,41.832,39.596,,,,
9046,08/30/11 04:00:00  AM,41.230,38.131,,,,
9047,08/30/11 05:00:00  AM,40.951,37.274,,,,
9048,08/30/11 06:00:00  AM,40.905,37.465,,,,
9049,08/30/11 07:00:00  AM,41.184,37.513,,,,
9050,08/30/11 08:00:00  AM,40.811,38.795,,,,
9051,08/30/11 09:00:00  AM,41.277,39.549,,,,
9052,08/30/11 10:00:00  AM,42.433,39.643,,,,
9053,08/30/11 11:00:00  AM,45.579,40.158,,,,
9054,08/30/11 12:00:00  PM,48.182,43.214,,,,
9055,08/30/11 01:00:00  PM,49.249,47.602,,,,
9056,08/30/11 02:00:00  PM,50.002,51.721,,,,
9057,08/30/11 03:00:00  PM,51.852,55.038,,,,
9058,08/30/11 04:00:00  PM,53.690,55.819,,,,
9059,08/30/11 05:00:00  PM,53.733,59.272,,,,
9060,08/30/11 06:00:00  PM,51.984,58.755,,,,
9061,08/30/11 07:00:00  PM,49.692,57.074,,,,
9062,08/30/11 08:00:00  PM,51.895,54.082,,,,
9063,08/30/11 09:00:00  PM,46.661,48.672,,,,
9064,08/30/11 10:00:00  PM,45.534,44.946,,,,
9065,08/30/11 11:00:00  PM,44.310,42.708,,,,
9066,08/31/11 12:00:00  AM,42.525,41.230,,,,
9067,08/31/11 01:00:00  AM,40.017,39.360,,,,
9068,08/31/11 02:00:00  AM,38.795,37.225,,,,
9069,08/31/11 03:00:00  AM,39.360,36.120,,,,
9070,08/31/11 04:00:00  AM,38.842,36.025,,,,
9071,08/31/11 05:00:00  AM,38.557,35.976,,,,
9072,08/31/11 06:00:00  AM,38.179,35.733,,,,
9073,08/31/11 07:00:00  AM,37.846,35.638,,,,
9074,08/31/11 08:00:00  AM,37.893,35.879,,,,
9075,08/31/11 09:00:00  AM,38.226,35.830,,,,
9076,08/31/11 10:00:00  AM,39.267,36.217,,,,
9077,08/31/11 11:00:00  AM,42.478,37.321,,,,
9078,08/31/11 12:00:00  PM,45.217,40.905,,,,
9079,08/31/11 01:00:00  PM,46.706,45.896,,,,
9080,08/31/11 02:00:00  PM,48.315,49.914,,,,
9081,08/31/11 03:00:00  PM,48.227,52.072,,,,
9082,08/31/11 04:00:00  PM,47.467,52.466,,,,
9083,08/31/11 05:00:00  PM,46.886,52.686,,,,
9084,08/31/11 06:00:00  PM,45.354,50.797,,,,
9085,08/31/11 07:00:00  PM,42.156,48.004,,,,
9086,08/31/11 08:00:00  PM,40.158,43.990,,,,
9087,08/31/11 09:00:00  PM,39.643,41.554,,,,
9088,08/31/11 10:00:00  PM,39.643,40.251,,,,
9089,08/31/11 11:00:00  PM,39.360,39.407,,,,
9090,09/01/11 12:00:00  AM,38.131,39.031,,,,
9091,09/01/11 01:00:00  AM,36.410,38.415,,,,
9092,09/01/11 02:00:00  AM,35.733,37.656,,,,
9093,09/01/11 03:00:00  AM,33.534,36.266,,,,
9094,09/01/11 04:00:00  AM,33.928,34.810,,,,
9095,09/01/11 05:00:00  AM,33.336,34.124,,,,
9096,09/01/11 06:00:00  AM,32.990,33.780,,,,
9097,09/01/11 07:00:00  AM,33.435,33.633,,,,
9098,09/01/11 08:00:00  AM,34.027,33.831,,,,
9099,09/01/11 09:00:00  AM,34.664,35.055,,,,
9100,09/01/11 10:00:00  AM,35.443,37.369,,,,
9101,09/01/11 11:00:00  AM,35.638,40.204,,,,
9102,09/01/11 12:00:00  PM,36.986,41.554,,,,
9103,09/01/11 01:00:00  PM,37.560,43.763,,,,
9104,09/01/11 02:00:00  PM,38.984,46.436,,,,
9105,09/01/11 03:00:00  PM,39.736,47.781,,,,
9106,09/01/11 04:00:00  PM,42.109,50.223,,,,
9107,09/01/11 05:00:00  PM,43.853,52.378,,,,
9108,09/01/11 06:00:00  PM,45.806,54.473,,,,
9109,09/01/11 07:00:00  PM,46.121,55.256,,,,
9110,09/01/11 08:00:00  PM,44.445,52.554,,,,
9111,09/01/11 09:00:00  PM,41.184,46.436,,,,
9112,09/01/11 10:00:00  PM,41.416,42.017,,,,
9113,09/01/11 11:00:00  PM,41.322,39.549,,,,
9114,09/02/11 12:00:00  AM,40.998,38.273,,,,
9115,09/02/11 01:00:00  AM,41.322,37.416,,,,
9116,09/02/11 02:00:00  AM,40.251,36.986,,,,
9117,09/02/11 03:00:00  AM,40.532,36.603,,,,
9118,09/02/11 04:00:00  AM,39.783,36.169,,,,
9119,09/02/11 05:00:00  AM,40.438,35.928,,,,
9120,09/02/11 06:00:00  AM,38.179,35.879,,,,
9121,09/02/11 07:00:00  AM,37.798,35.879,,,,
9122,09/02/11 08:00:00  AM,38.557,36.554,,,,
9123,09/02/11 09:00:00  AM,38.937,37.369,,,,
9124,09/02/11 10:00:00  AM,39.549,38.795,,,,
9125,09/02/11 11:00:00  AM,40.626,40.345,,,,
9126,09/02/11 12:00:00  PM,44.173,44.037,,,,
9127,09/02/11 01:00:00  PM,45.172,47.019,,,,
9128,09/02/11 02:00:00  PM,43.351,47.244,,,,
9129,09/02/11 03:00:00  PM,41.463,45.896,,,,
9130,09/02/11 04:00:00  PM,43.351,45.669,,,,
9131,09/02/11 05:00:00  PM,42.892,44.537,,,,
9132,09/02/11 06:00:00  PM,43.259,43.443,,,,
9133,09/02/11 07:00:00  PM,44.127,44.674,,,,
9134,09/02/11 08:00:00  PM,42.616,43.716,,,,
9135,09/02/11 09:00:00  PM,41.137,42.064,,,,
9136,09/02/11 10:00:00  PM,40.672,40.811,,,,
9137,09/02/11 11:00:00  PM,41.832,39.783,,,,
9138,09/03/11 12:00:00  AM,41.878,39.690,,,,
9139,09/03/11 01:00:00  AM,42.386,39.830,,,,
9140,09/03/11 02:00:00  AM,43.030,39.877,,,,
9141,09/03/11 03:00:00  AM,42.892,40.017,,,,
9142,09/03/11 04:00:00  AM,42.755,39.736,,,,
9143,09/03/11 05:00:00  AM,43.075,39.924,,,,
9144,09/03/11 06:00:00  AM,42.984,39.736,,,,
9145,09/03/11 07:00:00  AM,42.570,40.017,,,,
9146,09/03/11 08:00:00  AM,43.259,40.811,,,,
9147,09/03/11 09:00:00  AM,43.716,42.156,,,,
9148,09/03/11 10:00:00  AM,44.764,44.445,,,,
9149,09/03/11 11:00:00  AM,44.856,46.031,,,,
9150,09/03/11 12:00:00  PM,43.763,46.886,,,,
9151,09/03/11 01:00:00  PM,40.719,45.669,,,,
9152,09/03/11 02:00:00  PM,40.204,44.537,,,,
9153,09/03/11 03:00:00  PM,39.924,44.582,,,,
9154,09/03/11 04:00:00  PM,39.360,44.263,,,,
9155,09/03/11 05:00:00  PM,39.643,43.167,,,,
9156,09/03/11 06:00:00  PM,39.549,42.386,,,,
9157,09/03/11 07:00:00  PM,38.511,40.998,,,,
9158,09/03/11 08:00:00  PM,37.893,40.345,,,,
9159,09/03/11 09:00:00  PM,37.702,39.267,,,,
9160,09/03/11 10:00:00  PM,38.179,37.846,,,,
9161,09/03/11 11:00:00  PM,37.369,37.179,,,,
9162,09/04/11 12:00:00  AM,38.084,37.369,,,,
9163,09/04/11 01:00:00  AM,37.416,37.274,,,,
9164,09/04/11 02:00:00  AM,37.893,37.179,,,,
9165,09/04/11 03:00:00  AM,37.560,36.986,,,,
9166,09/04/11 04:00:00  AM,38.415,36.410,,,,
9167,09/04/11 05:00:00  AM,37.702,35.782,,,,
9168,09/04/11 06:00:00  AM,38.748,35.879,,,,
9169,09/04/11 07:00:00  AM,38.273,36.025,,,,
9170,09/04/11 08:00:00  AM,39.360,36.747,,,,
9171,09/04/11 09:00:00  AM,39.124,37.513,,,,
9172,09/04/11 10:00:00  AM,40.626,38.322,,,,
9173,09/04/11 11:00:00  AM,41.601,41.554,,,,
9174,09/04/11 12:00:00  PM,42.663,43.853,,,,
9175,09/04/11 01:00:00  PM,43.900,46.886,,,,
9176,09/04/11 02:00:00  PM,43.945,49.825,,,,
9177,09/04/11 03:00:00  PM,42.570,48.762,,,,
9178,09/04/11 04:00:00  PM,42.294,47.244,,,,
9179,09/04/11 05:00:00  PM,41.970,46.121,,,,
9180,09/04/11 06:00:00  PM,41.832,45.986,,,,
9181,09/04/11 07:00:00  PM,40.392,44.127,,,,
9182,09/04/11 08:00:00  PM,39.124,42.064,,,,
9183,09/04/11 09:00:00  PM,38.273,40.017,,,,
9184,09/04/11 10:00:00  PM,37.989,38.511,,,,
9185,09/04/11 11:00:00  PM,38.226,36.986,,,,
9186,09/05/11 12:00:00  AM,37.798,36.651,,,,
9187,09/05/11 01:00:00  AM,37.179,35.782,,,,
9188,09/05/11 02:00:00  AM,37.179,34.858,,,,
9189,09/05/11 03:00:00  AM,37.274,34.858,,,,
9190,09/05/11 04:00:00  AM,37.513,35.200,,,,
9191,09/05/11 05:00:00  AM,37.225,35.443,,,,
9192,09/05/11 06:00:00  AM,37.513,35.638,,,,
9193,09/05/11 07:00:00  AM,37.751,35.733,,,,
9194,09/05/11 08:00:00  AM,38.653,36.505,,,,
9195,09/05/11 09:00:00  AM,39.970,38.415,,,,
9196,09/05/11 10:00:00  AM,40.672,40.111,,,,
9197,09/05/11 11:00:00  AM,42.202,43.351,,,,
9198,09/05/11 12:00:00  PM,43.259,46.391,,,,
9199,09/05/11 01:00:00  PM,44.991,48.672,,,,
9200,09/05/11 02:00:00  PM,44.674,50.797,,,,
9201,09/05/11 03:00:00  PM,45.082,50.974,,,,
9202,09/05/11 04:00:00  PM,45.851,51.458,,,,
9203,09/05/11 05:00:00  PM,45.444,49.516,,,,
9204,09/05/11 06:00:00  PM,45.669,47.959,,,,
9205,09/05/11 07:00:00  PM,44.856,46.256,,,,
9206,09/05/11 08:00:00  PM,44.218,44.355,,,,
9207,09/05/11 09:00:00  PM,42.892,42.708,,,,
9208,09/05/11 10:00:00  PM,42.800,41.693,,,,
9209,09/05/11 11:00:00  PM,42.017,41.184,,,,
9210,09/06/11 12:00:00  AM,42.433,40.858,,,,
9211,09/06/11 01:00:00  AM,42.984,40.626,,,,
9212,09/06/11 02:00:00  AM,43.624,40.858,,,,
9213,09/06/11 03:00:00  AM,41.416,40.998,,,,
9214,09/06/11 04:00:00  AM,41.601,40.951,,,,
9215,09/06/11 05:00:00  AM,40.858,40.811,,,,
9216,09/06/11 06:00:00  AM,41.693,40.204,,,,
9217,09/06/11 07:00:00  AM,40.438,39.736,,,,
9218,09/06/11 08:00:00  AM,41.184,38.415,,,,
9219,09/06/11 09:00:00  AM,41.137,37.893,,,,
9220,09/06/11 10:00:00  AM,43.122,39.267,,,,
9221,09/06/11 11:00:00  AM,43.579,41.832,,,,
9222,09/06/11 12:00:00  PM,43.990,43.808,,,,
9223,09/06/11 01:00:00  PM,47.826,45.624,,,,
9224,09/06/11 02:00:00  PM,46.796,48.227,,,,
9225,09/06/11 03:00:00  PM,42.064,47.557,,,,
9226,09/06/11 04:00:00  PM,39.407,45.036,,,,
9227,09/06/11 05:00:00  PM,40.998,43.214,,,,
9228,09/06/11 06:00:00  PM,41.787,44.627,,,,
9229,09/06/11 07:00:00  PM,42.892,47.019,,,,
9230,09/06/11 08:00:00  PM,37.893,43.624,,,,
9231,09/06/11 09:00:00  PM,38.226,40.298,,,,
9232,09/06/11 10:00:00  PM,38.037,39.173,,,,
9233,09/06/11 11:00:00  PM,38.415,37.893,,,,
9234,09/07/11 12:00:00  AM,37.942,36.603,,,,
9235,09/07/11 01:00:00  AM,37.081,36.169,,,,
9236,09/07/11 02:00:00  AM,37.893,36.169,,,,
9237,09/07/11 03:00:00  AM,38.700,36.313,,,,
9238,09/07/11 04:00:00  AM,37.702,35.976,,,,
9239,09/07/11 05:00:00  AM,38.322,35.541,,,,
9240,09/07/11 06:00:00  AM,38.700,35.152,,,,
9241,09/07/11 07:00:00  AM,38.226,34.810,,,,
9242,09/07/11 08:00:00  AM,38.795,34.664,,,,
9243,09/07/11 09:00:00  AM,39.924,35.152,,,,
9244,09/07/11 10:00:00  AM,41.184,35.638,,,,
9245,09/07/11 11:00:00  AM,43.306,36.603,,,,
9246,09/07/11 12:00:00  PM,44.582,39.220,,,,
9247,09/07/11 01:00:00  PM,46.256,42.892,,,,
9248,09/07/11 02:00:00  PM,48.672,46.931,,,,
9249,09/07/11 03:00:00  PM,47.914,51.105,,,,
9250,09/07/11 04:00:00  PM,50.445,52.115,,,,
9251,09/07/11 05:00:00  PM,49.471,54.516,,,,
9252,09/07/11 06:00:00  PM,49.161,53.298,,,,
9253,09/07/11 07:00:00  PM,48.094,53.166,,,,
9254,09/07/11 08:00:00  PM,42.847,49.649,,,,
9255,09/07/11 09:00:00  PM,42.156,43.306,,,,
9256,09/07/11 10:00:00  PM,41.184,39.736,,,,
9257,09/07/11 11:00:00  PM,40.905,37.656,,,,
9258,09/08/11 12:00:00  AM,40.251,36.410,,,,
9259,09/08/11 01:00:00  AM,39.970,35.830,,,,
